car_id,brand,year,engine_size,fuel_type,transmission,total_km_travled,condition,price,model,price_category
2189,Audi,2001,1.3,Diesel,Manual,271127,Used,54899.83,A4,Expensive
2190,BMW,2023,3.7,Petrol,Manual,19995,New,71685.11,3 Series,Expensive
2191,Audi,2012,3.1,Hybrid,Manual,114587,Like_New,97144.03,Q5,Luxury
2192,BMW,2008,5.4,Petrol,Manual,233076,Used,46319.83,X5,Mid-range
2193,Honda,2003,2.0,Electric,Manual,222700,Used,43573.25,Accord,Mid-range
2194,Ford,2004,5.1,Petrol,Manual,38886,New,40143.35,Focus,Mid-range
2195,BMW,2010,3.8,Hybrid,Automatic,95149,New,83557.77,X3,Luxury
2196,Mercedes,2023,1.3,Hybrid,Manual,94020,New,19850.14,C-Class,Affordable
2197,Tesla,2018,5.9,Electric,Manual,2673,New,37662.23,Model Y,Mid-range
2198,Toyota,2020,3.6,Hybrid,Automatic,23466,New,73872.23,Corolla,Expensive
2199,Mercedes,2002,2.5,Diesel,Manual,237626,Used,6491.02,GLA,Affordable
2200,Mercedes,2011,3.3,Hybrid,Manual,50406,New,32491.17,C-Class,Mid-range
2201,Tesla,2018,5.3,Electric,Manual,69284,New,65937.48,Model X,Expensive
2202,Toyota,2018,2.5,Petrol,Manual,235718,Used,22665.45,Corolla,Affordable
2203,Mercedes,2012,2.0,Diesel,Automatic,13665,New,33757.5,GLC,Mid-range
2204,BMW,2006,1.6,Diesel,Automatic,20641,New,51174.28,X3,Mid-range
2205,BMW,2014,2.5,Petrol,Manual,35797,New,45092.24,X5,Mid-range
2206,BMW,2022,4.9,Hybrid,Manual,215838,Used,15072.58,5 Series,Affordable
2207,Toyota,2006,3.4,Diesel,Automatic,102339,Like_New,94132.36,RAV4,Luxury
2208,Mercedes,2007,2.1,Hybrid,Manual,113431,Like_New,9207.81,C-Class,Affordable
2209,Toyota,2004,1.8,Petrol,Automatic,232275,Used,76225.56,Prius,Luxury
2210,BMW,2020,2.7,Electric,Automatic,283317,Used,11785.16,X3,Affordable
2211,Tesla,2013,5.7,Electric,Automatic,144294,Like_New,49393.1,Model X,Mid-range
2212,Mercedes,2003,2.7,Hybrid,Manual,181136,Like_New,21664.07,C-Class,Affordable
2213,Mercedes,2022,5.9,Electric,Manual,168082,Like_New,18404.29,GLA,Affordable
2214,Audi,2009,3.4,Electric,Manual,253301,Used,16960.31,Q5,Affordable
2215,Audi,2019,1.9,Petrol,Automatic,18095,New,48014.73,A3,Mid-range
2216,Honda,2014,5.5,Hybrid,Manual,123554,Like_New,53971.07,Accord,Expensive
2217,Ford,2017,3.3,Hybrid,Manual,234989,Used,17671.53,Explorer,Affordable
2218,Audi,2019,4.5,Petrol,Automatic,89023,New,98042.59,Q7,Luxury
2219,Toyota,2012,5.9,Hybrid,Manual,107181,Like_New,29487.76,Corolla,Mid-range
2220,Audi,2007,1.3,Diesel,Manual,222310,Used,48589.93,A3,Mid-range
2221,Honda,2008,1.5,Diesel,Manual,282744,Used,25545.61,CR-V,Affordable
2222,Mercedes,2015,4.6,Diesel,Automatic,264610,Used,51922.65,GLA,Mid-range
2223,Honda,2018,2.4,Hybrid,Manual,256349,Used,76821.58,Civic,Luxury
2224,Mercedes,2015,1.9,Diesel,Automatic,176169,Like_New,54504.69,E-Class,Expensive
2225,Tesla,2006,1.2,Electric,Automatic,53276,New,32136.64,Model X,Mid-range
2226,Tesla,2013,1.1,Electric,Automatic,269072,Used,28597.68,Model 3,Affordable
2227,Mercedes,2013,4.9,Petrol,Manual,205719,Used,77098.77,C-Class,Luxury
2228,Ford,2003,1.7,Electric,Manual,171960,Like_New,16232.63,Explorer,Affordable
2229,Audi,2014,3.3,Electric,Manual,226097,Used,40146.82,Q7,Mid-range
2230,Toyota,2002,4.0,Electric,Automatic,174904,Like_New,19390.86,Prius,Affordable
2231,Toyota,2004,3.1,Electric,Automatic,116196,Like_New,29507.7,Camry,Mid-range
2232,BMW,2000,1.1,Petrol,Manual,9404,New,19504.91,X5,Affordable
2233,Mercedes,2002,4.9,Petrol,Automatic,209190,Used,89243.39,E-Class,Luxury
2234,Toyota,2014,1.1,Petrol,Manual,113187,Like_New,74530.9,Prius,Expensive
2235,Ford,2023,4.8,Diesel,Manual,27684,New,58288.09,Fiesta,Expensive
2236,Mercedes,2007,5.5,Diesel,Manual,68591,New,26320.4,GLA,Affordable
2237,Ford,2003,3.2,Electric,Manual,208794,Used,53471.55,Fiesta,Mid-range
2238,Toyota,2001,3.7,Diesel,Manual,264826,Used,54479.15,RAV4,Expensive
2239,Toyota,2023,3.4,Hybrid,Manual,111186,Like_New,61088.35,Corolla,Expensive
2240,BMW,2023,2.9,Petrol,Manual,243181,Used,10708.09,3 Series,Affordable
2241,Toyota,2009,5.4,Electric,Automatic,21832,New,97425.69,Prius,Luxury
2242,Mercedes,2003,5.5,Electric,Manual,16997,New,49216.7,GLC,Mid-range
2243,Tesla,2002,2.7,Electric,Automatic,296784,Used,93020.52,Model Y,Luxury
2244,Mercedes,2001,4.1,Diesel,Automatic,40491,New,5931.77,E-Class,Affordable
2245,Mercedes,2016,5.6,Electric,Manual,63043,New,28518.05,E-Class,Affordable
2246,BMW,2022,5.8,Diesel,Automatic,128568,Like_New,14879.58,3 Series,Affordable
2247,BMW,2020,3.5,Diesel,Automatic,72725,New,78113.54,3 Series,Luxury
2248,Toyota,2023,3.3,Hybrid,Automatic,128131,Like_New,35411.88,RAV4,Mid-range
2249,Honda,2019,2.4,Electric,Manual,45520,New,84846.79,Fit,Luxury
2250,Honda,2022,5.8,Diesel,Manual,109869,Like_New,84076.61,Civic,Luxury
2251,BMW,2012,1.7,Diesel,Manual,64442,New,68440.51,5 Series,Expensive
2252,Toyota,2004,3.9,Hybrid,Manual,261025,Used,68249.27,Camry,Expensive
2253,Honda,2020,2.4,Hybrid,Manual,152842,Like_New,71515.17,CR-V,Expensive
2254,Toyota,2008,2.4,Diesel,Automatic,178570,Like_New,69007.56,Corolla,Expensive
2255,Toyota,2021,3.0,Hybrid,Automatic,123447,Like_New,41756.29,RAV4,Mid-range
2256,Toyota,2005,6.0,Diesel,Manual,61477,New,69868.63,Corolla,Expensive
2257,Audi,2004,1.3,Electric,Automatic,244,New,90253.66,Q7,Luxury
2258,Mercedes,2009,3.9,Petrol,Automatic,177561,Like_New,36594.48,GLA,Mid-range
2259,Toyota,2007,1.4,Hybrid,Automatic,290534,Used,94764.46,Camry,Luxury
2260,Audi,2006,1.8,Petrol,Automatic,10247,New,6290.25,Q7,Affordable
2261,BMW,2006,3.2,Diesel,Manual,200123,Like_New,38162.84,3 Series,Mid-range
2262,Honda,2005,3.6,Diesel,Manual,190791,Like_New,17549.35,Accord,Affordable
2263,Mercedes,2020,2.3,Diesel,Manual,207358,Used,17028.88,GLA,Affordable
2264,Tesla,2019,2.6,Electric,Automatic,291727,Used,82465.8,Model S,Luxury
2265,Honda,2002,1.4,Diesel,Automatic,139148,Like_New,92244.99,Accord,Luxury
2266,Mercedes,2018,2.5,Hybrid,Manual,146123,Like_New,78887.03,E-Class,Luxury
2267,Tesla,2021,5.8,Electric,Manual,28670,New,97778.49,Model Y,Luxury
2268,Honda,2014,5.7,Electric,Automatic,10236,New,25551.25,Civic,Affordable
2269,Mercedes,2003,2.7,Hybrid,Manual,35568,New,18375.99,E-Class,Affordable
2270,Honda,2011,3.9,Electric,Manual,107327,Like_New,54466.86,Accord,Expensive
2271,Honda,2005,5.5,Petrol,Automatic,255745,Used,83758.57,Fit,Luxury
2272,Tesla,2018,1.0,Electric,Automatic,278496,Used,8784.71,Model Y,Affordable
2273,Honda,2003,5.1,Diesel,Manual,125721,Like_New,99578.74,CR-V,Luxury
2274,Honda,2014,5.7,Diesel,Automatic,259291,Used,62213.36,CR-V,Expensive
2275,Tesla,2008,1.5,Electric,Manual,156228,Like_New,97999.47,Model 3,Luxury
2276,BMW,2004,1.8,Petrol,Automatic,55904,New,39682.76,X3,Mid-range
2277,Toyota,2012,5.8,Petrol,Automatic,278252,Used,48512.26,Camry,Mid-range
2278,Ford,2022,3.7,Hybrid,Manual,264997,Used,76474.34,Fiesta,Luxury
2279,Audi,2017,1.1,Petrol,Automatic,266320,Used,80306.54,A4,Luxury
2280,Ford,2004,2.3,Electric,Manual,100459,Like_New,27138.14,Explorer,Affordable
2281,Ford,2015,3.2,Hybrid,Automatic,185922,Like_New,93331.1,Mustang,Luxury
2282,Mercedes,2018,4.5,Hybrid,Manual,137901,Like_New,87405.2,E-Class,Luxury
2283,Toyota,2013,4.7,Hybrid,Automatic,123225,Like_New,6729.5,RAV4,Affordable
2284,Mercedes,2015,6.0,Petrol,Automatic,235847,Used,17213.97,GLA,Affordable
2285,Toyota,2014,2.4,Hybrid,Manual,221738,Used,52129.23,Corolla,Mid-range
2286,Tesla,2021,3.7,Electric,Automatic,110893,Like_New,48790.77,Model S,Mid-range
2287,Tesla,2003,3.7,Electric,Manual,242726,Used,72297.13,Model X,Expensive
2288,Toyota,2006,3.0,Hybrid,Automatic,196914,Like_New,13522.58,Camry,Affordable
2289,Honda,2015,1.8,Diesel,Automatic,181880,Like_New,66261.25,Civic,Expensive
2290,BMW,2023,5.9,Diesel,Manual,6611,New,63555.14,3 Series,Expensive
2291,Honda,2021,5.3,Hybrid,Automatic,247524,Used,27193.86,CR-V,Affordable
2292,BMW,2020,3.5,Diesel,Automatic,295187,Used,56527.43,X3,Expensive
2293,Mercedes,2021,4.0,Electric,Manual,136343,Like_New,26109.68,E-Class,Affordable
2294,BMW,2020,2.1,Electric,Automatic,190191,Like_New,18957.69,X3,Affordable
2295,Mercedes,2007,3.7,Petrol,Manual,142645,Like_New,59447.82,GLA,Expensive
2296,Tesla,2016,4.5,Electric,Manual,152481,Like_New,97860.06,Model Y,Luxury
2297,Ford,2015,3.6,Electric,Manual,286608,Used,27508.67,Mustang,Affordable
2298,Tesla,2022,6.0,Electric,Automatic,249220,Used,38756.93,Model 3,Mid-range
2299,Tesla,2009,4.1,Electric,Automatic,118523,Like_New,29374.46,Model 3,Mid-range
2300,Ford,2009,2.9,Electric,Manual,20662,New,30313.68,Explorer,Mid-range
2301,BMW,2001,4.9,Electric,Automatic,280372,Used,43398.25,X3,Mid-range
2302,BMW,2008,1.9,Hybrid,Manual,60721,New,71676.27,3 Series,Expensive
2303,Mercedes,2016,2.9,Petrol,Automatic,138458,Like_New,8686.43,GLC,Affordable
2304,Honda,2010,2.7,Hybrid,Manual,269006,Used,95926.8,Fit,Luxury
2305,Mercedes,2009,3.2,Petrol,Manual,40108,New,9396.59,C-Class,Affordable
2306,Honda,2021,4.9,Electric,Automatic,91788,New,88719.05,Civic,Luxury
2307,Tesla,2016,3.4,Electric,Manual,244437,Used,89965.92,Model Y,Luxury
2308,Ford,2003,5.0,Electric,Manual,237011,Used,54826.47,Focus,Expensive
2309,Tesla,2015,3.9,Electric,Automatic,158273,Like_New,18014.7,Model S,Affordable
2310,Toyota,2019,2.7,Diesel,Manual,49966,New,58688.87,Camry,Expensive
2311,BMW,2014,5.0,Petrol,Manual,185846,Like_New,64720.06,3 Series,Expensive
2312,Honda,2020,2.2,Petrol,Automatic,272530,Used,86487.1,Accord,Luxury
2313,Mercedes,2004,2.1,Petrol,Manual,77228,New,57335.06,C-Class,Expensive
2314,Ford,2005,3.5,Hybrid,Manual,146297,Like_New,44017.39,Focus,Mid-range
2315,Honda,2016,2.3,Diesel,Manual,43021,New,84637.66,Fit,Luxury
2316,Mercedes,2000,1.0,Diesel,Manual,149333,Like_New,98190.42,E-Class,Luxury
2317,BMW,2018,4.2,Diesel,Manual,252646,Used,66284.8,X5,Expensive
2318,Tesla,2003,3.6,Electric,Manual,86755,New,88066.77,Model Y,Luxury
2319,BMW,2016,3.2,Petrol,Manual,66330,New,61879.84,3 Series,Expensive
2320,Audi,2008,5.8,Petrol,Manual,178438,Like_New,70529.86,A3,Expensive
2321,Toyota,2023,3.9,Petrol,Automatic,45313,New,70375.88,Prius,Expensive
2322,Audi,2001,5.3,Diesel,Manual,234729,Used,71954.76,Q5,Expensive
2323,Ford,2007,1.7,Diesel,Manual,232783,Used,35496.28,Focus,Mid-range
2324,Honda,2014,3.8,Electric,Automatic,289176,Used,59687.83,Civic,Expensive
2325,Ford,2006,5.3,Hybrid,Manual,148430,Like_New,61442.88,Focus,Expensive
2326,Tesla,2005,3.9,Electric,Manual,28365,New,34931.8,Model Y,Mid-range
2327,Mercedes,2000,4.6,Diesel,Manual,275333,Used,38235.97,GLC,Mid-range
2328,BMW,2014,2.9,Electric,Manual,7248,New,77413.44,3 Series,Luxury
2329,Audi,2022,1.5,Petrol,Manual,4369,New,60358.76,Q7,Expensive
2330,Audi,2006,3.3,Diesel,Manual,290749,Used,19175.06,A3,Affordable
2331,Tesla,2016,3.0,Electric,Automatic,171955,Like_New,84575.51,Model X,Luxury
2332,Audi,2001,5.3,Hybrid,Automatic,33055,New,88895.86,Q5,Luxury
2333,Tesla,2008,2.2,Electric,Automatic,199803,Like_New,49283.41,Model 3,Mid-range
2334,Ford,2008,5.8,Petrol,Automatic,269594,Used,24846.21,Focus,Affordable
2335,BMW,2012,5.8,Hybrid,Automatic,133997,Like_New,95022.62,5 Series,Luxury
2336,Honda,2005,2.2,Petrol,Manual,50272,New,88815.61,Civic,Luxury
2337,Mercedes,2005,2.7,Petrol,Manual,5310,New,28216.27,GLA,Affordable
2338,Honda,2019,5.5,Petrol,Manual,31817,New,14081.4,Fit,Affordable
2339,Ford,2019,5.8,Diesel,Manual,215888,Used,46862.09,Mustang,Mid-range
2340,Mercedes,2020,3.2,Petrol,Manual,82641,New,69257.71,C-Class,Expensive
2341,Audi,2002,2.6,Electric,Automatic,215155,Used,21661.92,Q7,Affordable
2342,Toyota,2016,3.6,Hybrid,Automatic,207382,Used,53755.2,Corolla,Expensive
2343,Ford,2016,4.4,Diesel,Manual,15457,New,45414.47,Explorer,Mid-range
2344,Ford,2011,2.4,Hybrid,Manual,42311,New,89602.36,Mustang,Luxury
2345,BMW,2015,4.7,Petrol,Manual,151958,Like_New,45808.83,X5,Mid-range
2346,Honda,2014,1.3,Diesel,Automatic,123573,Like_New,55708.76,Accord,Expensive
2347,Ford,2012,1.2,Electric,Automatic,298325,Used,95752.19,Fiesta,Luxury
2348,Ford,2022,2.9,Petrol,Manual,164334,Like_New,33470.72,Focus,Mid-range
2349,Audi,2000,2.8,Hybrid,Automatic,263272,Used,32454.14,A3,Mid-range
2350,Audi,2016,2.6,Electric,Manual,79522,New,80961.53,A3,Luxury
2351,Mercedes,2002,3.5,Petrol,Automatic,163394,Like_New,31366.2,E-Class,Mid-range
2352,Tesla,2014,2.6,Electric,Automatic,48929,New,84027.26,Model 3,Luxury
2353,Tesla,2003,2.0,Electric,Manual,81696,New,14075.88,Model 3,Affordable
2354,Toyota,2003,2.5,Diesel,Automatic,271952,Used,15569.82,Corolla,Affordable
2355,Tesla,2017,5.9,Electric,Automatic,95148,New,90625.72,Model X,Luxury
2356,BMW,2016,3.1,Diesel,Manual,283869,Used,56377.17,5 Series,Expensive
2357,Toyota,2018,3.2,Petrol,Automatic,220026,Used,73287.36,Camry,Expensive
2358,Mercedes,2010,3.9,Petrol,Manual,83576,New,26402.44,C-Class,Affordable
2359,Audi,2019,5.9,Hybrid,Automatic,20557,New,20796.06,A4,Affordable
2360,Tesla,2002,2.2,Electric,Manual,21825,New,84320.65,Model Y,Luxury
2361,Honda,2007,4.4,Electric,Manual,271142,Used,39069.22,Fit,Mid-range
2362,Audi,2013,4.6,Electric,Automatic,36080,New,48228.1,A3,Mid-range
2363,BMW,2000,4.0,Petrol,Automatic,258815,Used,7657.33,X5,Affordable
2364,Audi,2013,1.4,Petrol,Manual,188869,Like_New,41658.67,Q5,Mid-range
2365,BMW,2001,4.4,Petrol,Automatic,146874,Like_New,78191.59,5 Series,Luxury
2366,BMW,2022,1.3,Diesel,Automatic,42407,New,83021.14,3 Series,Luxury
2367,BMW,2003,4.0,Diesel,Automatic,120283,Like_New,71381.7,X5,Expensive
2368,Mercedes,2023,4.7,Hybrid,Manual,13338,New,70757.07,GLC,Expensive
2369,BMW,2018,2.1,Petrol,Manual,76289,New,53092.73,X5,Mid-range
2370,BMW,2005,5.2,Electric,Manual,149967,Like_New,56141.29,X3,Expensive
2371,Honda,2000,1.2,Electric,Automatic,178982,Like_New,75550.02,CR-V,Expensive
2372,Toyota,2016,5.2,Hybrid,Automatic,109367,Like_New,28493.67,Camry,Affordable
2373,Ford,2007,3.3,Electric,Manual,117486,Like_New,26994.12,Fiesta,Affordable
2374,Toyota,2018,2.1,Hybrid,Manual,214209,Used,95242.86,Corolla,Luxury
2375,BMW,2020,1.7,Petrol,Automatic,256055,Used,7630.54,3 Series,Affordable
2376,Honda,2000,5.8,Electric,Automatic,136421,Like_New,18249.22,Fit,Affordable
2377,Audi,2004,1.4,Petrol,Automatic,153535,Like_New,59181.58,Q5,Expensive
2378,Honda,2015,2.0,Diesel,Automatic,74935,New,75094.31,Fit,Expensive
2379,BMW,2005,2.7,Electric,Manual,189864,Like_New,56099.65,X3,Expensive
2380,Honda,2007,4.1,Diesel,Automatic,275830,Used,38731.08,Civic,Mid-range
2381,Tesla,2012,3.7,Electric,Automatic,63528,New,97907.73,Model S,Luxury
2382,Honda,2015,1.6,Petrol,Manual,99811,Like_New,71866.01,Fit,Expensive
2383,BMW,2002,2.4,Hybrid,Manual,284931,Used,83982.13,3 Series,Luxury
2384,Mercedes,2018,2.2,Petrol,Automatic,188499,Like_New,8823.45,E-Class,Affordable
2385,Tesla,2011,2.1,Electric,Manual,260141,Used,27412.41,Model S,Affordable
2386,Honda,2015,3.1,Petrol,Automatic,104887,Like_New,40546.25,Accord,Mid-range
2387,Ford,2010,4.5,Electric,Automatic,61086,New,22347.13,Mustang,Affordable
2388,Ford,2009,2.1,Hybrid,Manual,255494,Used,11925.43,Focus,Affordable
2389,Honda,2019,2.8,Diesel,Manual,63308,New,26383.71,CR-V,Affordable
2390,Mercedes,2003,3.0,Petrol,Automatic,277941,Used,55695.38,E-Class,Expensive
2391,Audi,2011,5.9,Electric,Manual,267446,Used,71095.8,Q7,Expensive
2392,BMW,2022,5.8,Diesel,Automatic,38059,New,78531.99,X3,Luxury
2393,Ford,2001,5.0,Petrol,Automatic,131980,Like_New,9078.93,Explorer,Affordable
2394,Audi,2023,2.2,Diesel,Automatic,191324,Like_New,45658.69,Q7,Mid-range
2395,Honda,2021,1.3,Petrol,Manual,143949,Like_New,16610.1,Accord,Affordable
2396,Audi,2018,2.6,Diesel,Automatic,276383,Used,45964.04,Q7,Mid-range
2397,Tesla,2004,2.3,Electric,Automatic,27313,New,46227.71,Model Y,Mid-range
2398,Toyota,2007,3.5,Hybrid,Automatic,42103,New,52330.11,RAV4,Mid-range
2399,Ford,2006,4.9,Hybrid,Manual,179480,Like_New,89818.91,Focus,Luxury
2400,Honda,2013,5.3,Petrol,Automatic,88771,New,81484.07,CR-V,Luxury
2401,BMW,2023,5.2,Electric,Automatic,126228,Like_New,65488.48,X3,Expensive
2402,Mercedes,2022,2.8,Hybrid,Automatic,91665,New,89113.7,C-Class,Luxury
2403,Tesla,2002,4.4,Electric,Manual,272678,Used,69454.52,Model X,Expensive
2404,Honda,2017,2.6,Hybrid,Automatic,279333,Used,82791.22,CR-V,Luxury
2405,BMW,2015,1.3,Hybrid,Automatic,86067,New,58558.94,5 Series,Expensive
2406,Mercedes,2022,4.5,Petrol,Manual,273111,Used,54895.73,C-Class,Expensive
2407,Mercedes,2018,1.0,Hybrid,Manual,213063,Used,73789.24,GLC,Expensive
2408,Honda,2018,3.0,Hybrid,Automatic,270804,Used,6870.48,Fit,Affordable
2409,Tesla,2017,2.6,Electric,Automatic,129909,Like_New,70585.87,Model 3,Expensive
2410,Audi,2019,4.5,Hybrid,Automatic,140688,Like_New,93779.23,A4,Luxury
2411,Audi,2015,4.8,Diesel,Manual,75976,New,72824.5,A4,Expensive
2412,Mercedes,2007,2.5,Hybrid,Manual,233208,Used,8495.4,C-Class,Affordable
2413,Audi,2000,5.1,Hybrid,Automatic,179810,Like_New,40899.14,A3,Mid-range
2414,Toyota,2016,2.5,Electric,Manual,275251,Used,81910.22,Corolla,Luxury
2415,Mercedes,2011,3.2,Hybrid,Automatic,192476,Like_New,96067.81,E-Class,Luxury
2416,Mercedes,2020,4.6,Diesel,Automatic,94182,New,40165.52,C-Class,Mid-range
2417,BMW,2010,4.5,Diesel,Manual,243153,Used,84913.44,5 Series,Luxury
2418,Audi,2004,5.9,Petrol,Automatic,278098,Used,87061.94,Q5,Luxury
2419,Tesla,2011,2.1,Electric,Manual,279087,Used,16712.21,Model X,Affordable
2420,Mercedes,2016,4.3,Electric,Manual,40725,New,85349.9,C-Class,Luxury
2421,Tesla,2005,4.0,Electric,Automatic,10110,New,35803.74,Model X,Mid-range
2422,Toyota,2000,5.6,Diesel,Manual,278606,Used,61357.58,Corolla,Expensive
2423,BMW,2004,1.8,Diesel,Automatic,185153,Like_New,56201.4,X5,Expensive
2424,Honda,2013,4.8,Electric,Manual,66567,New,67990.12,CR-V,Expensive
2425,Tesla,2004,3.8,Electric,Automatic,182296,Like_New,75344.14,Model 3,Expensive
2426,Mercedes,2021,2.4,Petrol,Automatic,113394,Like_New,46883.7,E-Class,Mid-range
2427,Toyota,2023,3.4,Electric,Automatic,148940,Like_New,89389.53,RAV4,Luxury
2428,Ford,2000,2.7,Petrol,Manual,22222,New,81902.35,Explorer,Luxury
2429,Toyota,2017,3.9,Petrol,Automatic,79794,New,79615.0,Corolla,Luxury
2430,Toyota,2015,5.4,Electric,Manual,63924,New,48533.45,Corolla,Mid-range
2431,BMW,2008,3.8,Hybrid,Manual,99854,Like_New,8569.42,3 Series,Affordable
2432,Honda,2018,4.2,Hybrid,Manual,260038,Used,51764.36,Civic,Mid-range
2433,Ford,2021,3.6,Petrol,Manual,243815,Used,90352.33,Mustang,Luxury
2434,Audi,2004,1.3,Hybrid,Manual,233127,Used,23092.76,A3,Affordable
2435,Audi,2001,2.2,Diesel,Automatic,141295,Like_New,98346.28,Q7,Luxury
2436,Tesla,2014,3.5,Electric,Manual,179238,Like_New,81730.61,Model Y,Luxury
2437,Toyota,2006,2.6,Petrol,Automatic,39369,New,72433.83,Camry,Expensive
2438,BMW,2003,1.9,Diesel,Automatic,274805,Used,69330.2,3 Series,Expensive
2439,BMW,2000,3.5,Hybrid,Manual,146663,Like_New,60767.46,X5,Expensive
2440,Audi,2012,2.6,Diesel,Automatic,186307,Like_New,73463.68,A3,Expensive
2441,Tesla,2019,2.3,Electric,Automatic,270114,Used,45081.03,Model X,Mid-range
2442,Tesla,2021,3.3,Electric,Manual,47922,New,85302.37,Model Y,Luxury
2443,Tesla,2006,1.7,Electric,Automatic,292899,Used,71152.87,Model S,Expensive
2444,Ford,2014,5.6,Electric,Manual,120926,Like_New,78269.05,Explorer,Luxury
2445,Honda,2022,5.3,Petrol,Manual,19416,New,80286.31,Civic,Luxury
2446,Ford,2013,4.5,Diesel,Manual,13672,New,13746.65,Explorer,Affordable
2447,Mercedes,2022,1.5,Diesel,Automatic,128145,Like_New,10285.87,GLA,Affordable
2448,Mercedes,2018,4.9,Hybrid,Automatic,178068,Like_New,81093.66,C-Class,Luxury
2449,Honda,2021,5.0,Petrol,Automatic,64,New,29641.48,Accord,Mid-range
2450,Audi,2023,4.8,Petrol,Automatic,68835,New,60287.13,A3,Expensive
2451,Honda,2019,1.6,Petrol,Manual,201457,Used,47152.53,CR-V,Mid-range
2452,BMW,2023,4.2,Petrol,Manual,247795,Used,7093.72,X3,Affordable
2453,Mercedes,2017,5.2,Hybrid,Automatic,116916,Like_New,8826.72,C-Class,Affordable
2454,Toyota,2009,3.9,Electric,Manual,195346,Like_New,83576.9,Corolla,Luxury
2455,Toyota,2008,4.2,Petrol,Automatic,273010,Used,62729.37,Prius,Expensive
2456,Audi,2007,3.3,Hybrid,Manual,3889,New,54765.09,Q7,Expensive
2457,BMW,2009,3.6,Electric,Manual,118194,Like_New,94713.45,5 Series,Luxury
2458,Ford,2016,1.2,Electric,Manual,124714,Like_New,21445.93,Explorer,Affordable
2459,BMW,2001,4.2,Hybrid,Manual,31335,New,29507.23,5 Series,Mid-range
2460,Toyota,2005,1.4,Petrol,Manual,50547,New,76890.21,Corolla,Luxury
2461,Toyota,2004,3.2,Electric,Automatic,157234,Like_New,78647.35,Prius,Luxury
2462,Mercedes,2008,2.5,Petrol,Automatic,220521,Used,43465.23,E-Class,Mid-range
2463,BMW,2004,3.7,Petrol,Manual,155759,Like_New,95342.95,X3,Luxury
2464,BMW,2017,1.7,Diesel,Automatic,273139,Used,94134.18,3 Series,Luxury
2465,Toyota,2019,4.5,Petrol,Manual,2631,New,6178.92,Prius,Affordable
2466,Ford,2008,5.0,Diesel,Manual,137039,Like_New,21371.15,Explorer,Affordable
2467,Audi,2016,1.8,Electric,Manual,64471,New,82920.85,Q7,Luxury
2468,Tesla,2016,1.5,Electric,Manual,299260,Used,36845.59,Model Y,Mid-range
2469,Audi,2011,1.7,Diesel,Automatic,133014,Like_New,14068.95,Q7,Affordable
2470,BMW,2006,5.4,Hybrid,Manual,47664,New,79574.92,X3,Luxury
2471,Audi,2002,3.6,Electric,Automatic,159141,Like_New,48185.43,Q7,Mid-range
2472,Toyota,2009,3.3,Petrol,Manual,87342,New,51779.02,Corolla,Mid-range
2473,Toyota,2001,1.5,Electric,Manual,14407,New,22705.09,Prius,Affordable
2474,BMW,2002,4.2,Hybrid,Automatic,113926,Like_New,67785.03,X3,Expensive
2475,BMW,2015,5.3,Electric,Manual,213053,Used,57367.93,X3,Expensive
2476,Tesla,2001,5.1,Electric,Manual,17878,New,24633.93,Model X,Affordable
2477,Tesla,2023,4.1,Electric,Automatic,83100,New,37331.49,Model X,Mid-range
2478,Mercedes,2009,1.4,Petrol,Automatic,223059,Used,61703.53,GLC,Expensive
2479,BMW,2005,1.6,Diesel,Automatic,43168,New,92862.86,X3,Luxury
2480,Ford,2021,1.2,Hybrid,Manual,250396,Used,92435.75,Focus,Luxury
2481,Audi,2010,2.3,Petrol,Manual,250481,Used,32351.06,A4,Mid-range
2482,BMW,2022,1.7,Petrol,Automatic,28004,New,74883.99,3 Series,Expensive
2483,Honda,2006,2.3,Electric,Automatic,282615,Used,78674.31,Civic,Luxury
2484,Mercedes,2014,2.9,Diesel,Manual,91820,New,81838.19,GLA,Luxury
2485,Honda,2005,5.7,Petrol,Manual,191239,Like_New,59222.42,Civic,Expensive
